year,month,hour,latitude,longitude,focal_depth_(km),magnitude,country,magnitude_scale
1990,5,20,5.358,31.848,16.0,7.0,SOUTH SUDAN,serious damage
1990,5,2,-6.016,-77.229,24.0,6.5,PERU,severe damage
1990,5,10,45.841,26.668,89.0,6.7,ROMANIA,severe damage
1990,5,0,45.811,26.769,88.0,6.1,ROMANIA,severe damage
1990,6,0,9.855,-84.327,10.0,4.6,COSTA RICA,minor damage
1990,6,1,-6.062,-77.136,26.0,4.9,PERU,minor damage
1990,6,7,11.76,121.899,18.0,7.1,PHILIPPINES,serious damage
1990,6,12,47.869,85.076,58.0,6.8,KAZAKHSTAN,severe damage
1990,6,4,27.398,65.719,15.0,6.3,PAKISTAN,severe damage
1990,6,21,36.957,49.409,19.0,7.3,IRAN,serious damage
1990,6,9,36.636,49.799,15.0,5.6,IRAN,slight_damage
1990,7,0,-6.904,108.12,14.0,4.8,INDONESIA,minor damage
1990,7,14,36.415,70.789,217.0,5.6,AFGHANISTAN,slight_damage
1990,7,7,15.679,121.172,25.0,7.8,PHILIPPINES,serious damage
1990,7,11,36.99,29.595,17.0,5.1,TURKEY,minor damage
1990,7,12,-15.355,167.464,126.0,6.4,VANUATU ISLANDS,severe damage
1990,8,9,47.963,84.961,33.0,6.1,KAZAKHSTAN,severe damage
1990,8,2,-0.059,-78.449,5.0,4.4,ECUADOR,minor damage
1990,9,21,33.267,138.643,10.0,6.5,JAPAN,severe damage
1990,9,23,-28.014,26.727,5.0,4.2,SOUTH AFRICA,minor damage
1990,9,21,47.903,84.961,33.0,4.5,KAZAKHSTAN,minor damage
1990,10,9,-26.39,27.349,5.0,4.0,SOUTH AFRICA,minor damage
1990,10,8,37.093,103.781,12.0,5.8,CHINA,slight_damage
1990,10,4,35.121,70.486,114.0,6.0,AFGHANISTAN,slight_damage
1990,11,18,28.251,55.462,11.0,6.5,IRAN,severe damage
1990,11,2,3.908,97.457,48.0,6.8,INDONESIA,severe damage
1990,11,4,43.853,16.633,24.0,5.6,BALKANS NW,slight_damage
1990,12,18,40.854,73.553,29.0,4.6,KYRGYZSTAN,minor damage
1990,12,0,37.3,15.438,11.0,5.3,ITALY,minor damage
1990,12,3,23.916,121.636,12.0,6.2,TAIWAN,severe damage
1990,12,19,23.722,121.627,10.0,6.3,TAIWAN,severe damage
1990,12,6,41.004,22.3,13.0,5.9,GREECE,slight_damage
1990,12,17,9.869,-84.302,17.0,5.7,COSTA RICA,slight_damage
1990,12,19,-5.097,150.967,179.0,7.5,PAPUA NEW GUINEA,serious damage
1991,1,14,23.613,95.901,20.0,7.1,MYANMAR (BURMA),serious damage
1991,1,23,35.993,70.423,142.0,6.4,AFGHANISTAN,severe damage
1991,2,16,-9.929,159.139,10.0,6.9,SOLOMON ISLANDS,severe damage
1991,2,15,44.885,6.76,5.0,3.8,FRANCE,minor damage
1991,2,1,48.268,154.328,39.0,5.7,RUSSIA,slight_damage
1991,2,2,58.427,-175.45,20.0,6.7,BERING SEA,severe damage
1991,2,14,40.386,78.959,21.0,6.1,CHINA,severe damage
1991,3,18,39.887,113.923,10.0,5.5,CHINA,slight_damage
1991,4,15,-6.038,-77.13,21.0,6.4,PERU,severe damage
1991,4,4,-5.982,-77.094,20.0,6.7,PERU,severe damage
1991,4,9,37.457,68.273,33.0,5.1,AFGHANISTAN,minor damage
1991,4,17,36.416,70.912,33.0,4.1,AFGHANISTAN,minor damage
1991,4,21,9.685,-83.073,10.0,7.6,COSTA RICA,serious damage
1991,4,10,39.597,41.118,33.0,4.5,TURKEY,minor damage
1991,4,9,42.453,43.673,17.0,7.0,GEORGIA,serious damage
1991,5,3,9.542,-82.418,10.0,6.2,PANAMA,severe damage
1991,5,14,42.565,43.349,14.0,4.9,GEORGIA,minor damage
1991,5,10,5.865,116.746,33.0,4.5,MALAYSIA,minor damage
1991,6,0,42.461,44.009,9.0,6.1,GEORGIA,severe damage
1991,6,11,15.119,120.355,10.0,5.5,PHILIPPINES,slight_damage
1991,6,11,39.984,42.875,26.0,4.5,TURKEY,minor damage
1991,6,5,1.196,122.787,31.0,7.5,INDONESIA,serious damage
1991,6,14,34.262,-118.002,11.0,5.1,CALIFORNIA,minor damage
1991,7,11,-8.099,124.681,29.0,6.5,INDONESIA,severe damage
1991,7,10,45.364,21.057,11.0,5.6,ROMANIA,slight_damage
1991,7,11,44.888,22.407,12.0,5.6,ROMANIA,slight_damage
1991,7,19,-15.679,-71.574,5.0,4.7,PERU,minor damage
1991,7,9,36.52,44.066,26.0,5.1,IRAQ,minor damage
1991,8,9,9.737,-84.054,5.0,4.7,COSTA RICA,minor damage
1991,8,6,10.045,-69.948,10.0,5.2,VENEZUELA,minor damage
1991,8,19,40.235,-124.348,12.0,6.2,CALIFORNIA,severe damage
1991,9,13,-40.25,175.053,88.0,5.6,NEW ZEALAND,slight_damage
1991,9,9,14.646,-90.986,5.0,6.2,GUATEMALA,severe damage
1991,10,15,-9.094,158.442,23.0,7.2,SOLOMON ISLANDS,serious damage
1991,10,21,30.78,78.774,10.0,7.0,INDIA,serious damage
1991,11,1,30.666,50.218,39.0,5.4,IRAN,minor damage
1991,11,15,26.323,70.607,22.0,5.0,INDIA,minor damage
1991,11,22,4.554,-77.442,21.0,6.4,COLOMBIA,severe damage
1991,11,0,13.887,44.068,10.0,4.7,YEMEN,minor damage
1991,11,17,36.924,49.603,16.0,5.0,IRAN,minor damage
1991,12,8,45.498,21.115,9.0,5.5,ROMANIA,slight_damage
1991,12,8,45.533,151.021,24.0,7.6,RUSSIA,serious damage
1992,1,6,18.0,108.0,8.0,3.7,CHINA,minor damage
1992,2,19,35.106,139.644,100.0,5.6,JAPAN,slight_damage
1992,2,1,-7.138,109.067,58.0,4.4,INDONESIA,minor damage
1992,3,11,31.726,50.778,18.0,4.6,IRAN,minor damage
1992,3,17,39.71,39.605,27.0,6.9,TURKEY,severe damage
1992,4,1,51.153,5.798,21.0,5.2,THE NETHERLANDS,minor damage
1992,4,4,33.961,-116.318,12.0,6.3,CALIFORNIA,severe damage
1992,4,18,40.368,-124.316,15.0,7.1,CALIFORNIA,serious damage
1992,5,8,41.019,72.429,50.0,6.2,KYRGYZSTAN,severe damage
1992,5,10,7.191,126.762,33.0,7.5,PHILIPPINES,serious damage
1992,5,12,33.377,71.317,16.0,6.0,PAKISTAN,slight_damage
1992,5,16,19.613,-77.872,23.0,7.0,CUBA,serious damage
1992,5,5,-11.122,165.239,19.0,7.0,SOLOMON ISLANDS,serious damage
1992,6,11,34.201,-116.436,1.0,7.6,CALIFORNIA,serious damage
1992,6,15,34.203,-116.827,5.0,6.7,CALIFORNIA,severe damage
1992,6,10,36.705,-116.293,9.0,5.4,NEVADA-CALIFORNIA BORDER,minor damage
1992,7,8,39.419,143.33,29.0,7.0,JAPAN,serious damage
1992,8,15,32.536,141.641,16.0,6.3,JAPAN,severe damage
1992,8,2,42.142,73.575,27.0,7.5,KYRGYZSTAN,serious damage
1992,8,0,29.087,66.74,9.0,5.5,PAKISTAN,slight_damage
1992,9,0,11.5,-87.609,30.0,7.6,NICARAGUA,serious damage
1992,9,0,29.134,52.187,18.0,4.7,IRAN,minor damage
1992,9,3,-6.087,26.651,11.0,7.0,CONGO,serious damage
1992,10,13,29.778,31.144,22.0,5.3,EGYPT,minor damage
1992,10,8,6.845,-76.806,14.0,7.0,COLOMBIA,serious damage
1992,10,15,7.075,-76.862,10.0,7.4,COLOMBIA,serious damage
1992,12,5,-8.48,121.896,28.0,7.8,INDONESIA,serious damage
1993,1,11,43.3,143.691,102.0,7.6,JAPAN,serious damage
1993,1,20,23.027,101.062,33.0,5.6,CHINA,slight_damage
1993,1,10,32.104,60.088,33.0,5.1,IRAN,minor damage
1993,2,13,37.634,137.245,11.0,6.3,JAPAN,severe damage
1993,3,14,-14.385,-178.252,10.0,6.4,FUTUNA ISLAND,severe damage
1993,3,14,29.084,87.333,12.0,6.2,CHINA,severe damage
1993,3,13,45.035,-122.607,21.0,5.6,WASHINGTON-OREGON BORDER,slight_damage
1993,3,22,30.692,50.886,30.0,5.1,IRAN,minor damage
1993,4,9,-11.652,-76.53,106.0,6.3,PERU,severe damage
1993,6,13,51.218,157.829,71.0,7.5,RUSSIA,serious damage
1993,6,11,-28.886,-176.819,20.0,6.6,KERMADEC ISLANDS,severe damage
1993,6,16,30.149,50.814,33.0,5.4,IRAN,minor damage
1993,7,20,9.821,-83.622,20.0,5.8,COSTA RICA,slight_damage
1993,7,13,42.851,139.197,17.0,7.7,JAPAN,serious damage
1993,7,12,38.224,21.756,23.0,5.6,GREECE,slight_damage
1993,8,0,15.385,31.69,13.0,5.5,SUDAN,slight_damage
1993,8,19,41.985,139.839,13.0,6.3,JAPAN,severe damage
1993,8,8,12.982,144.801,59.0,7.8,GUAM,serious damage
1993,9,19,14.717,-92.645,34.0,7.2,GUATEMALA,serious damage
1993,9,3,42.314,-122.012,11.0,6.0,OREGON,slight_damage
1993,9,22,18.066,76.451,7.0,6.2,INDIA,severe damage
1993,10,2,-5.889,146.02,25.0,6.9,PAPUA NEW GUINEA,severe damage
1993,10,16,28.723,82.28,37.0,5.1,NEPAL,minor damage
1993,11,13,18.12,76.533,10.0,4.6,INDIA,minor damage
1993,11,1,51.934,158.647,34.0,7.0,RUSSIA,serious damage
1993,11,20,39.263,75.533,18.0,5.6,CHINA,slight_damage
1994,1,5,36.028,100.104,8.0,5.7,CHINA,slight_damage
1994,1,1,40.33,-76.037,5.0,4.6,PENNSYLVANIA,minor damage
1994,1,12,34.213,-118.537,18.0,6.7,CALIFORNIA,severe damage
1994,1,2,1.015,127.733,20.0,7.0,INDONESIA,serious damage
1994,2,9,42.762,-110.976,8.0,5.8,WYOMING,slight_damage
1994,2,23,0.593,30.037,14.0,6.2,UGANDA,severe damage
1994,2,17,-4.967,104.302,23.0,6.9,INDONESIA,severe damage
1994,2,8,30.853,60.596,6.0,6.1,IRAN,severe damage
1994,3,3,29.096,52.617,13.0,6.1,IRAN,severe damage
1994,3,3,19.803,-72.799,59.0,5.4,HAITI,minor damage
1994,3,23,-18.039,-178.413,563.0,7.6,FIJI ISLANDS,serious damage
1994,4,1,40.608,143.683,13.0,6.4,JAPAN,severe damage
1994,5,12,36.901,67.163,19.0,6.1,AFGHANISTAN,severe damage
1994,5,4,23.959,122.448,16.0,6.5,TAIWAN,severe damage
1994,6,18,-10.477,112.835,18.0,7.8,INDONESIA,serious damage
1994,6,21,-10.362,112.892,26.0,6.6,INDONESIA,severe damage
1994,6,0,-10.777,113.366,11.0,6.5,INDONESIA,severe damage
1994,6,1,24.511,121.905,11.0,6.4,TAIWAN,severe damage
1994,6,1,-10.341,113.369,17.0,6.1,INDONESIA,severe damage
1994,6,20,2.917,-76.057,12.0,6.8,COLOMBIA,severe damage
1994,6,0,-13.841,-67.553,631.0,8.2,BOLIVIA-PERU,great damage
1994,6,3,-42.963,171.658,14.0,6.8,NEW ZEALAND,severe damage
1994,6,9,28.968,52.614,9.0,5.9,IRAN,slight_damage
1994,8,1,35.52,-0.106,9.0,5.9,ALGERIA,slight_damage
1994,9,15,40.402,-125.68,10.0,7.0,CALIFORNIA,serious damage
1994,9,6,22.528,118.711,13.0,6.7,TAIWAN REGION,severe damage
1994,10,13,43.773,147.321,14.0,8.3,RUSSIA,great damage
1994,10,21,-1.258,127.98,17.0,6.8,INDONESIA,severe damage
1994,10,7,43.905,147.916,33.0,7.3,RUSSIA,serious damage
1994,11,19,13.525,121.067,32.0,7.1,PHILIPPINES,serious damage
1994,12,14,40.741,-124.31,23.0,5.5,CALIFORNIA,slight_damage
1994,12,12,40.525,143.419,27.0,7.8,JAPAN,serious damage
1994,12,2,20.524,109.33,33.0,5.3,CHINA,minor damage
1995,1,20,34.583,135.018,22.0,6.9,JAPAN,severe damage
1995,1,15,5.05,-72.916,17.0,6.5,COLOMBIA,severe damage
1995,2,22,-37.759,178.752,21.0,7.1,NEW ZEALAND,serious damage
1995,2,18,4.104,-76.622,74.0,6.4,COLOMBIA,severe damage
1995,2,21,35.046,32.279,10.0,5.9,CYPRUS,slight_damage
1995,3,23,-4.183,135.109,33.0,6.9,INDONESIA,severe damage
1995,4,3,37.925,139.186,11.0,5.4,JAPAN,minor damage
1995,4,22,-15.199,-173.529,21.0,7.4,SAMOA,serious damage
1995,4,0,12.059,125.58,21.0,7.2,PHILIPPINES,serious damage
1995,4,5,12.047,125.92,23.0,6.8,PHILIPPINES,severe damage
1995,5,8,40.149,21.695,14.0,6.6,GREECE,severe damage
1995,5,11,-8.452,125.049,13.0,6.9,INDONESIA,severe damage
1995,5,20,-23.008,169.9,20.0,7.7,NEW CALEDONIA,serious damage
1995,5,13,52.629,142.827,11.0,7.1,RUSSIA,serious damage
1995,6,0,38.401,22.283,14.0,6.5,GREECE,severe damage
1995,7,21,21.966,99.196,13.0,6.8,CHINA,severe damage
1995,7,22,36.427,103.123,13.0,5.6,CHINA,slight_damage
1995,7,5,-23.34,-70.294,46.0,8.0,CHILE,great damage
1995,8,10,-5.799,154.178,30.0,7.7,PAPUA NEW GUINEA,serious damage
1995,9,14,16.779,-98.597,23.0,7.4,MEXICO,serious damage
1995,10,15,38.063,30.134,33.0,6.4,TURKEY,severe damage
1995,10,1,-2.75,-77.881,24.0,7.0,ECUADOR,serious damage
1995,10,5,65.17,-148.565,9.0,6.0,ALASKA,slight_damage
1995,10,18,-2.045,101.436,33.0,6.8,INDONESIA,severe damage
1995,10,15,19.055,-104.205,33.0,8.0,MEXICO,great damage
1995,10,10,27.929,130.175,28.0,7.1,JAPAN,serious damage
1995,10,2,28.094,130.148,20.0,6.8,JAPAN,severe damage
1995,10,22,26.003,102.227,10.0,6.2,CHINA,severe damage
1995,11,0,-28.906,-71.417,20.0,6.7,CHILE,severe damage
1995,11,4,28.826,34.799,10.0,7.2,EGYPT,serious damage
1995,12,18,44.663,149.3,33.0,7.9,RUSSIA,serious damage
1996,1,8,0.729,119.931,24.0,7.9,INDONESIA,serious damage
1996,2,11,27.291,100.276,11.0,6.6,CHINA,severe damage
1996,2,5,-0.891,136.952,33.0,8.2,INDONESIA,great damage
1996,2,12,-9.593,-79.587,10.0,7.5,PERU,serious damage
1996,2,3,15.978,-98.07,21.0,7.1,MEXICO,serious damage
1996,3,15,39.993,76.696,28.0,6.3,CHINA,severe damage
1996,3,23,-1.036,-78.737,33.0,5.9,ECUADOR,slight_damage
1996,4,14,-6.518,154.999,44.0,7.2,SOLOMON ISLANDS,serious damage
1996,5,3,40.774,109.661,26.0,6.0,CHINA,slight_damage
1996,6,4,51.564,-177.632,33.0,7.9,ALASKA,serious damage
1996,6,15,51.478,-176.847,24.0,7.3,ALASKA,serious damage
1996,9,18,31.555,139.931,33.0,5.7,"HONSHU ISLAND, JAPAN",slight_damage
1996,9,8,-22.118,-113.436,10.0,6.9,CHILE,severe damage
1996,9,20,42.803,17.936,10.0,6.0,BALKANS NW,slight_damage
1996,9,23,21.898,121.498,20.0,6.8,TAIWAN REGION,severe damage
1996,10,10,30.568,131.093,10.0,6.6,JAPAN,severe damage
1996,10,14,31.885,131.468,22.0,6.7,JAPAN,severe damage
1996,11,16,-14.993,-75.675,33.0,7.7,PERU,serious damage
1996,12,22,31.789,131.314,49.0,6.7,JAPAN,severe damage
1997,1,13,41.026,74.284,22.0,5.8,KYRGYZSTAN,slight_damage
1997,1,20,18.219,-102.756,33.0,7.2,MEXICO,serious damage
1997,1,12,40.956,19.672,10.0,4.7,ALBANIA,minor damage
1997,1,1,39.474,76.998,33.0,5.9,CHINA,slight_damage
1997,2,10,37.661,57.291,10.0,6.5,IRAN,severe damage
1997,2,21,29.976,68.208,33.0,7.1,PAKISTAN,serious damage
1997,2,12,38.075,48.05,10.0,6.1,IRAN,severe damage
1997,3,6,39.422,76.839,22.0,5.6,CHINA,slight_damage
1997,3,19,34.872,71.62,50.0,4.9,PAKISTAN,minor damage
1997,3,8,31.92,130.429,10.0,6.1,JAPAN,severe damage
1997,4,23,39.513,76.865,33.0,5.9,CHINA,slight_damage
1997,4,4,39.537,76.998,33.0,6.0,CHINA,slight_damage
1997,4,5,39.527,76.941,15.0,6.2,CHINA,severe damage
1997,4,12,-12.584,166.676,33.0,7.7,SOLOMON ISLANDS,serious damage
1997,4,9,11.112,-60.892,5.0,6.7,TOBAGO,severe damage
1997,4,19,13.986,144.901,101.0,6.5,GUAM,severe damage
1997,5,7,33.825,59.809,10.0,7.2,IRAN,serious damage
1997,5,14,36.411,70.945,196.0,6.4,AFGHANISTAN,severe damage
1997,5,22,23.083,80.041,36.0,5.8,INDIA,slight_damage
1997,6,19,33.938,59.475,10.0,5.9,IRAN,slight_damage
1997,7,19,10.598,-63.486,20.0,7.0,VENEZUELA,serious damage
1997,7,8,-26.857,26.619,5.0,5.0,SOUTH AFRICA,minor damage
1997,8,7,4.358,96.494,33.0,6.0,INDONESIA,slight_damage
1997,9,0,43.048,12.879,10.0,5.7,ITALY,slight_damage
1997,9,9,43.084,12.812,10.0,6.0,ITALY,slight_damage
1997,9,1,-3.776,119.727,33.0,5.9,INDONESIA,slight_damage
1997,9,6,31.959,141.878,10.0,6.2,JAPAN,severe damage
1997,10,9,-22.101,-176.772,167.0,7.7,TONGA ISLANDS,serious damage
1997,10,1,-30.933,-71.22,58.0,7.1,CHILE,serious damage
1997,11,10,35.069,87.325,33.0,7.5,CHINA,serious damage
1997,11,13,37.57,20.656,33.0,6.6,GREECE,severe damage
1997,11,11,22.212,92.702,54.0,6.1,INDIA-BANGLADESH,severe damage
1997,11,12,1.241,122.536,24.0,7.0,INDONESIA,serious damage
1997,12,11,54.841,162.035,33.0,7.8,RUSSIA,serious damage
1998,1,3,41.083,114.5,30.0,5.7,CHINA,slight_damage
1998,1,8,14.374,-91.473,33.0,6.6,GUATEMALA,severe damage
1998,2,3,15.883,-96.298,33.0,6.3,MEXICO,severe damage
1998,2,14,37.075,70.089,33.0,5.9,AFGHANISTAN,slight_damage
1998,2,12,36.479,71.086,236.0,6.4,AFGHANISTAN-TAJIKISTAN,severe damage
1998,3,19,30.154,57.605,9.0,6.6,IRAN,severe damage
1998,3,13,39.977,76.731,33.0,5.6,CHINA,slight_damage
1998,3,3,-62.877,149.527,10.0,8.1,BALLENY ISLANDS,great damage
1998,4,7,43.164,12.701,10.0,5.2,ITALY,minor damage
1998,4,15,32.457,59.976,33.0,5.8,IRAN,slight_damage
1998,4,10,46.245,13.652,10.0,5.7,AUSTRIA,slight_damage
1998,5,23,22.306,125.308,33.0,7.5,TAIWAN,serious damage
1998,5,4,-17.731,-65.431,24.0,6.6,BOLIVIA,severe damage
1998,5,21,37.388,78.843,33.0,5.6,CHINA,slight_damage
1998,5,6,37.106,70.11,33.0,6.6,AFGHANISTAN,severe damage
1998,5,18,39.027,143.441,33.0,6.2,"SANRIKU, JAPAN",severe damage
1998,6,13,36.878,35.307,33.0,6.3,TURKEY,severe damage
1998,7,5,38.65,-28.626,10.0,6.2,AZORES,severe damage
1998,7,14,38.717,48.507,26.0,6.0,ARMENIA-AZERBAIJAN-IRAN,slight_damage
1998,7,4,23.407,120.736,13.0,5.7,TAIWAN,slight_damage
1998,7,8,-2.943,142.582,25.0,7.0,PAPUA NEW GUINEA,serious damage
1998,8,18,-0.593,-80.393,33.0,7.2,ECUADOR,serious damage
1998,8,9,39.66,77.343,33.0,6.4,CHINA,severe damage
1998,9,13,-8.194,112.413,152.0,6.6,INDONESIA,severe damage
1998,9,22,44.209,20.08,10.0,5.5,BALKANS NW,slight_damage
1998,9,23,41.925,20.39,10.0,5.3,ALBANIA,minor damage
1998,10,2,33.199,47.225,39.0,5.4,IRAN,minor damage
1998,11,13,27.791,53.608,33.0,5.4,IRAN,minor damage
1998,11,11,27.308,101.029,33.0,5.6,CHINA,slight_damage
1998,11,14,-2.071,124.891,33.0,7.7,INDONESIA,serious damage
1998,12,7,26.373,104.021,10.0,4.5,CHINA,minor damage
1999,1,18,4.461,-75.724,17.0,6.2,COLOMBIA,severe damage
1999,2,23,42.962,46.954,33.0,3.2,RUSSIA,minor damage
1999,2,13,38.193,-1.566,10.0,4.8,SPAIN,minor damage
1999,2,14,34.259,69.364,33.0,6.0,AFGHANISTAN,slight_damage
1999,3,5,28.343,57.193,33.0,6.6,IRAN,severe damage
1999,3,13,41.131,114.658,33.0,5.1,CHINA,minor damage
1999,3,19,30.512,79.403,15.0,6.6,INDIA,severe damage
1999,4,6,-16.66,-72.662,87.0,6.8,PERU,severe damage
1999,5,23,29.501,51.88,33.0,6.2,IRAN,severe damage
1999,6,9,40.802,47.448,33.0,5.4,AZERBAIJAN,minor damage
1999,6,20,18.386,-97.436,70.0,7.0,MEXICO,serious damage
1999,6,17,18.324,-101.539,69.0,6.3,MEXICO,severe damage
1999,7,14,15.782,-88.33,10.0,6.7,GUATEMALA,severe damage
1999,7,10,21.544,91.895,10.0,4.2,BANGLADESH,minor damage
1999,8,0,40.76,29.97,13.0,7.6,TURKEY,serious damage
1999,8,8,40.711,29.949,10.0,5.2,TURKEY,minor damage
1999,9,11,38.119,23.605,10.0,6.0,GREECE,slight_damage
1999,9,11,40.709,30.045,13.0,5.8,TURKEY,slight_damage
1999,9,17,23.834,120.813,25.0,7.6,TAIWAN,serious damage
1999,9,23,23.738,121.158,17.0,6.5,TAIWAN,severe damage
1999,9,16,16.059,-96.931,61.0,7.5,MEXICO,serious damage
1999,10,9,34.594,-116.271,0.0,7.2,CALIFORNIA,serious damage
1999,10,2,23.445,120.506,33.0,5.9,TAIWAN,slight_damage
1999,10,13,-13.64,-74.43,62.0,4.4,PERU,minor damage
1999,11,13,39.899,113.983,10.0,5.3,CHINA,minor damage
1999,11,14,40.744,30.266,22.0,5.7,TURKEY,slight_damage
1999,11,16,40.758,31.161,10.0,7.2,TURKEY,serious damage
1999,11,16,24.589,102.872,33.0,4.6,CHINA,minor damage
1999,11,4,36.92,54.9,33.0,5.3,IRAN,minor damage
1999,11,13,-16.423,168.214,33.0,7.5,VANUATU ISLANDS,serious damage
1999,11,4,40.459,122.889,10.0,5.0,CHINA,minor damage
1999,12,17,40.358,42.346,19.0,5.7,TURKEY,slight_damage
1999,12,18,15.766,119.74,33.0,7.3,PHILIPPINES,serious damage
1999,12,14,-6.845,105.555,56.0,6.5,INDONESIA,severe damage
1999,12,17,35.321,-1.281,10.0,5.6,ALGERIA,slight_damage
2000,1,22,22.132,92.771,33.0,4.6,INDIA-BANGLADESH BORDER,minor damage
2000,1,23,40.498,122.994,10.0,5.1,CHINA,minor damage
2000,1,23,25.607,101.063,33.0,5.9,CHINA,slight_damage
2000,2,22,35.288,58.218,33.0,5.3,IRAN,minor damage
2000,2,19,-26.288,30.888,5.0,4.5,SOUTH AFRICA; SWAZILAND,minor damage
2000,3,11,22.338,143.73,127.0,7.6,JAPAN,serious damage
2000,4,4,34.22,25.69,38.0,5.5,GREECE,slight_damage
2000,5,4,-1.105,123.573,26.0,7.6,INDONESIA,serious damage
2000,5,23,38.164,38.777,5.0,4.1,TURKEY,minor damage
2000,5,3,24.223,121.058,10.0,5.4,TAIWAN,minor damage
2000,6,16,-4.721,102.087,33.0,7.9,INDONESIA,serious damage
2000,6,2,40.693,32.992,10.0,6.0,TURKEY,slight_damage
2000,6,21,26.856,97.238,33.0,6.3,CHINA,severe damage
2000,6,23,-4.612,101.905,33.0,6.7,INDONESIA,severe damage
2000,6,18,23.843,121.225,33.0,6.4,TAIWAN,severe damage
2000,6,15,63.966,-20.487,10.0,6.5,ICELAND,severe damage
2000,6,14,-13.802,97.453,10.0,7.9,AUSTRALIA,serious damage
2000,6,0,63.98,-20.758,10.0,6.5,ICELAND,severe damage
2000,7,7,34.221,139.131,10.0,6.1,JAPAN,severe damage
2000,7,19,11.884,-85.988,33.0,5.4,NICARAGUA,minor damage
2000,7,1,-6.675,106.845,33.0,5.4,INDONESIA,minor damage
2000,7,1,34.319,139.26,10.0,6.1,JAPAN,severe damage
2000,7,3,20.253,122.043,33.0,6.4,PHILIPPINES,severe damage
2000,7,12,33.901,139.376,10.0,6.5,JAPAN,severe damage
2000,8,21,48.786,142.246,10.0,6.8,RUSSIA,severe damage
2000,8,13,25.826,102.194,33.0,4.2,CHINA,minor damage
2000,9,8,38.379,-122.413,10.0,5.0,CALIFORNIA,minor damage
2000,10,2,-7.977,30.709,34.0,6.5,TANZANIA,severe damage
2000,10,4,35.456,133.134,10.0,6.7,JAPAN,severe damage
2000,10,22,37.542,69.582,33.0,5.1,AFGHANISTAN-TAJIKISTAN,minor damage
2000,11,6,7.042,-77.829,17.0,6.5,PANAMA-COLOMBIA,severe damage
2000,11,4,-4.001,152.327,17.0,8.0,PAPUA NEW GUINEA,great damage
2000,11,7,-5.233,153.102,30.0,7.8,PAPUA NEW GUINEA,serious damage
2000,11,21,-5.496,151.781,33.0,7.8,PAPUA NEW GUINEA,serious damage
2000,11,18,40.245,49.946,50.0,6.8,AZERBAIJAN,severe damage
2000,12,17,39.566,54.799,30.0,7.0,TURKMENISTAN,serious damage
2000,12,16,38.457,31.351,10.0,6.0,TURKEY,slight_damage
2001,1,6,6.898,126.579,33.0,7.5,PHILIPPINES,serious damage
2001,1,17,13.049,-88.66,60.0,7.7,EL SALVADOR; GUATEMALA,serious damage
2001,1,3,23.388,70.326,17.0,7.6,INDIA,serious damage
2001,2,14,13.671,-88.938,10.0,6.6,EL SALVADOR,severe damage
2001,2,15,21.396,102.715,10.0,4.9,LAOS;  VIETNAM,minor damage
2001,2,0,29.513,101.129,33.0,5.6,CHINA,slight_damage
2001,2,18,47.149,-122.727,52.0,6.8,WASHINGTON,severe damage
2001,3,6,34.083,132.526,50.0,6.8,JAPAN,severe damage
2001,5,18,13.605,-88.795,10.0,5.7,EL SALVADOR,slight_damage
2001,5,21,27.689,101.003,33.0,5.5,CHINA,slight_damage
2001,6,14,35.169,69.389,62.0,5.0,AFGHANISTAN,minor damage
2001,6,20,-16.265,-73.641,33.0,8.4,PERU,great damage
2001,6,13,37.238,36.206,5.0,5.5,TURKEY,slight_damage
2001,7,13,-16.086,-73.987,62.0,6.6,PERU,severe damage
2001,7,9,-17.543,-72.077,33.0,7.6,PERU,serious damage
2001,7,18,24.455,102.66,33.0,4.3,CHINA,minor damage
2001,7,0,39.059,24.244,10.0,6.5,GREECE,severe damage
2001,8,2,-14.258,-72.683,33.0,5.8,PERU,slight_damage
2001,9,23,34.059,-118.387,5.0,4.2,CALIFORNIA,minor damage
2001,10,5,52.63,-132.2,20.0,6.1,CANADA,severe damage
2001,10,15,12.686,144.98,37.0,7.0,GUAM,serious damage
2001,10,3,-4.102,123.907,33.0,7.5,INDONESIA,serious damage
2001,10,5,26.316,100.648,10.0,5.6,CHINA,slight_damage
2001,11,9,35.946,90.541,10.0,7.8,CHINA,serious damage
2001,12,4,23.954,122.734,14.0,6.8,TAIWAN,severe damage
2001,12,7,23.632,90.376,10.0,4.5,BANGLADESH,minor damage
2002,1,17,-17.6,167.856,21.0,7.2,VANUATU ISLANDS,serious damage
2002,1,6,38.673,69.902,33.0,5.3,TAJIKISTAN,minor damage
2002,1,11,-3.212,142.427,11.0,6.7,PAPUA NEW GUINEA,severe damage
2002,1,15,-19.384,-69.231,33.0,5.6,CHILE,slight_damage
2002,1,20,-1.684,29.077,15.0,4.7,RWANDA,minor damage
2002,1,8,18.194,-95.908,109.0,5.9,MEXICO,slight_damage
2002,2,7,38.573,31.271,5.0,6.5,TURKEY,severe damage
2002,2,20,38.773,69.924,44.0,4.9,TAJIKISTAN,minor damage
2002,2,13,28.093,51.755,33.0,5.4,IRAN,minor damage
2002,2,19,32.319,-115.322,7.0,5.5,MEXICO,slight_damage
2002,3,12,36.502,70.482,226.0,7.4,AFGHANISTAN,serious damage
2002,3,21,6.033,124.249,31.0,7.5,PHILIPPINES,serious damage
